SMILES,ERed
CCCC1Oc2c(cc3nsnc3c2N(C)CC)OC1C,1.39
COCCOc1c2c(c(OC)c3nsnc13)OC(C)CO2,1.54
COc1c2c(cc3nsnc13)OC(C(C)C)CO2,1.57
CC1COc2cc3nsnc3c(OCCN(C)C)c2O1,1.48
CCOc1c2c(cc3nsnc13)OC(CC)CO2,1.59
CCc1c2c(c(N(C)C)c3nsnc13)OCC(CC(C)C)O2,1.33
CCCCC1COc2c(c(C)c3nsnc3c2C(C)C)O1,1.38
CCc1c2c(c(CCOC(C)C)c3nsnc13)OCCO2,1.45
CC(C)Cc1c2c(cc3nsnc13)OCC(CCN(C)C)O2,1.52
CCC(C)C1Oc2c(c(C)c3nsnc3c2C)OC1C(C)C,1.15
CCCc1c2c(c(OCC)c3nsnc13)OCC(CC)O2,1.41
COc1c2c(c(/[N+](C)=C(\C)[O-])c3nsnc13)OC(C)CO2,1.74
CCC(C)Oc1c2c(cc3nsnc13)OC(C(C)C)CO2,1.46
CCN(C)c1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.3
CCC1Oc2cc3nsnc3c(N(C)C)c2OC1CC,1.47
CCCOCCOc1c2c(c(C)c3nsnc13)OCCO2,1.55
CCCc1c2c(cc3nsnc13)OC(C)C(CCC)O2,1.49
CCOc1c2c(c(N(C)C)c3nsnc13)OC(CC)CO2,1.55
CCCCc1c2c(c(OC)c3nsnc13)OCC(CC)O2,1.48
CCCc1c2c(c(OC)c3nsnc13)OC(CCC)CO2,1.53
CCc1c2c(c(CC)c3nsnc13)OC(CC)CO2,1.4
CC(C)Oc1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.38
Cc1c2c(c(C(C)C)c3nsnc13)OC(C)C(C)O2,1.47
CCc1c2c(c(OCC(C)C)c3nsnc13)OCC(C)O2,1.43
CCC1Oc2cc3nsnc3c(OC(C)C)c2OC1CC,1.31
CCCC1COc2c(cc3nsnc3c2C(C)C)O1,1.45
CCOc1c2c(c(CC)c3nsnc13)OCCO2,1.49
COCCc1c2c(cc3nsnc13)OCCO2,1.52
CC(C)OCCC1Oc2cc3nsnc3cc2OC1C,1.47
COCCN(C)CCc1c2c(cc3nsnc13)OCCO2,1.46
CCCc1c2c(c(OC(C)C)c3nsnc13)OCCO2,1.52
CCCCc1c2c(c(OC)c3nsnc13)OCCO2,1.44
CCc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.39
CC(=O)Oc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.67
CCN(CC)c1c2c(c(OC)c3nsnc13)OCCO2,1.5
CCC1Oc2c(cc3nsnc3c2OC)OC1CC(C)C,1.67
CCC1Oc2c(c(C)c3nsnc3c2OC(C)C)OC1C,1.47
CCCCOc1c2c(c(OC)c3nsnc13)OC(C)CO2,1.61
CCCCC1COc2cc3nsnc3c(N(C)CCC)c2O1,1.31
CCC(C)Oc1c2c(cc3nsnc13)OC(C)CO2,1.57
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCC(C(C)C)O2,1.66
CCCC1COc2c(cc3nsnc3c2N(CC)CC)O1,1.55
CCC(C)C1Oc2c(cc3nsnc3c2C)OC1C,1.45
CCc1c2c(c(OC(C)C)c3nsnc13)OC(C)C(C)O2,1.52
COc1c2c(c(OC)c3nsnc13)OC(C)C(C)O2,1.5
CCOCCC(=O)Oc1c2c(cc3nsnc13)OCCO2,1.7
CCCN(CC)c1c2c(c(CC)c3nsnc13)OC(C)CO2,1.37
CCC1COc2c(cc3nsnc3c2OC(C)C)O1,1.59
CCC1Oc2cc3nsnc3c(C(C)C)c2OC1CC,1.53
CCCc1c2c(cc3nsnc13)OC(C(C)C)C(CC)O2,1.3
CCCC1COc2cc3nsnc3c(CC)c2O1,1.46
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.69
c1c2c(cc3nsnc13)OCCO2,1.57
CCCC1Oc2cc3nsnc3cc2OC1CCOC,1.4
CCCC1COc2c(cc3nsnc3c2OC(=O)CC)O1,1.73
CC/C([O-])=[NH+]\c1c2c(c(CC)c3nsnc13)OC(C)CO2,1.54
CC1COc2cc3nsnc3c(N(C)CCN(C)C)c2O1,1.46
CCC(C)Oc1c2c(c(C)c3nsnc13)OC(C)CO2,1.51
CCCC1COc2c(c(CC)c3nsnc3c2C(C)C)O1,1.33
CCC1Oc2cc3nsnc3c(OC(C)=O)c2OC1C,1.67
CCC(C)C1Oc2cc3nsnc3c(N(C)CC)c2OC1C,1.36
CC(C)C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.78
CCOCCC1Oc2cc3nsnc3cc2OC1C,1.5
CCN(C)c1c2c(c(OC(C)=O)c3nsnc13)OCCO2,1.57
CCN(c1c2c(cc3nsnc13)OCC(C(C)C)O2)C(C)C,1.54
CCC1COc2c(c(C)c3nsnc3c2CCN(C)C)O1,1.42
CCN(c1c2c(cc3nsnc13)OC(C(C)C)CO2)C(C)C,1.42
CCC(C)c1c2c(cc3nsnc13)OC(C(C)CC)C(C)O2,1.38
CCC(C)C1Oc2c(cc3nsnc3c2N(C)C)OC1CC,1.58
CC(=O)Oc1c2c(cc3nsnc13)OCC(C)O2,1.67
CCC(C)OCCC1COc2cc3nsnc3cc2O1,1.6
CCCc1c2c(c(/[NH+]=C(/[O-])CC)c3nsnc13)OCCO2,1.6
CC1COc2cc3nsnc3c(CCN(C)C)c2O1,1.45
CCOCCOc1c2c(cc3nsnc13)OCCO2,1.54
COc1c2c(c(CC(C)C)c3nsnc13)OCCO2,1.49
C/C([O-])=[NH+]\c1c2c(c(OC(C)C)c3nsnc13)OCCO2,1.67
CCCN(CC)CCC1COc2cc3nsnc3cc2O1,1.59
CCCCC1COc2c(c(C)c3nsnc3c2CC(C)C)O1,1.42
CCCC1COc2c(c(C)c3nsnc3c2C)O1,1.35
CCN(CC(C)C)c1c2c(cc3nsnc13)OC(C)C(C)O2,1.57
CCC1Oc2c(cc3nsnc3c2C)OC1CCOC,1.6
CCC(C)C1Oc2c(cc3nsnc3c2C)OC1CC(C)C,1.56
CCCc1c2c(c(N(CC)C(C)C)c3nsnc13)OCCO2,1.42
COCCN(C)c1c2c(cc3nsnc13)OCCO2,1.44
CCC1COc2c(c(OC)c3nsnc3c2CC(C)C)O1,1.45
CCC(C)c1c2c(cc3nsnc13)OC(C)C(CC)O2,1.46
CCC1COc2c(c(N(C)C(C)C)c3nsnc3c2C)O1,1.37
CCCCC1COc2cc3nsnc3c(N(CC)CC)c2O1,1.44
CCC1COc2c(cc3nsnc3c2CCN(C)C(C)C)O1,1.45
CCOc1c2c(c(CC(C)C)c3nsnc13)OC(C)CO2,1.4
CCCN(C)c1c2c(cc3nsnc13)OC(CC)C(CC)O2,1.4
CCCOc1c2c(c(C)c3nsnc13)OC(C)CO2,1.5
CCCC1Oc2c(cc3nsnc3c2N(C)C)OC1C,1.57
CC(C)OCCC1COc2cc3nsnc3cc2O1,1.59
CCC(C)c1c2c(c(OC)c3nsnc13)OCCO2,1.45
CCN(C)c1c2c(c(OC(C)C)c3nsnc13)OCCO2,1.45
CCC1Oc2c(c(C(C)C)c3nsnc3c2OC)OC1C,1.31
CC(C)CC1Oc2cc3nsnc3cc2OC1C(C)C,1.45
CCOc1c2c(c(C)c3nsnc13)OC(C(C)C)C(C)O2,1.43
CCCCc1c2c(c(C(C)CC)c3nsnc13)OC(C)CO2,1.39
CC(C)CN(C)CCc1c2c(cc3nsnc13)OCC(C)O2,1.49
CCc1c2c(c(C(C)C)c3nsnc13)OCC(C(C)CC)O2,1.26
Cc1c2c(c(N(C)C)c3nsnc13)OC(C)C(CC(C)C)O2,1.42
CCc1c2c(c(N(CC)CC(C)C)c3nsnc13)OCCO2,1.37
CCCC1COc2cc3nsnc3c(/[NH+]=C(\C)[O-])c2O1,1.6
CCN(C)CCC1Oc2cc3nsnc3cc2OC1C(C)C,1.6
CCc1c2c(c(OC)c3nsnc13)OCC(CC(C)C)O2,1.43
CCC1Oc2c(c(OC)c3nsnc3c2OC)OC1CC,1.54
CCC(C)c1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.47
CC(C)C1Oc2cc3nsnc3c(N(C)C)c2OC1C,1.33
CCCN(C)c1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.54
COCCC1Oc2cc3nsnc3c(C)c2OC1C,1.44
CCC(C)c1c2c(c(C(C)CC)c3nsnc13)OCCO2,1.34
COCCN(C)c1c2c(cc3nsnc13)OC(C)CO2,1.39
CCOc1c2c(cc3nsnc13)OC(C(C)C)C(CC)O2,1.56
CCCC1COc2c(c(CC)c3nsnc3c2OC)O1,1.64
CCCOc1c2c(c(C)c3nsnc13)OCC(CC)O2,1.54
CCCN(c1c2c(cc3nsnc13)OC(CC)CO2)C(C)C,1.34
CCCOc1c2c(c(CCC)c3nsnc13)OC(C)CO2,1.41
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCC(C)O2,1.62
CCCOCCc1c2c(c(CC)c3nsnc13)OCCO2,1.42
CCCC1Oc2c(cc3nsnc3c2CCOC)OC1C,1.48
COCCc1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.46
COCCc1c2c(c(OC(C)C)c3nsnc13)OCCO2,1.51
CCCC1Oc2cc3nsnc3c(CC(C)C)c2OC1CC,1.31
CCC(=O)Oc1c2c(cc3nsnc13)OCC(CC)O2,1.68
CCCC1Oc2c(cc3nsnc3c2C)OC1CCOC,1.38
CCC1COc2c(cc3nsnc3c2N(C)CC)O1,1.4
CCc1c2c(c(OC(C)C)c3nsnc13)OC(CC)CO2,1.47
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(CC)CO2,1.69
CCc1c2c(c(CC)c3nsnc13)OC(C)C(C)O2,1.29
CCOc1c2c(c(OC)c3nsnc13)OC(CC)C(C)O2,1.7
CCc1c2c(c(OC)c3nsnc13)OC(C)C(C(C)C)O2,1.51
CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCC(CC)O2,1.6
Cc1c2c(c(N(C(C)C)C(C)C)c3nsnc13)OCC(C)O2,1.4
CCC(C)c1c2c(c(C)c3nsnc13)OCC(CC(C)C)O2,1.27
CCC1COc2cc3nsnc3c(N(CC)C(C)CC)c2O1,1.25
CC1COc2c(c(N(C)C(C)C)c3nsnc3c2C(C)C)O1,1.36
CCc1c2c(cc3nsnc13)OC(C)C(CC)O2,1.4
Cc1c2c(cc3nsnc13)OCC(CCN(C)C)O2,1.48
CCC(=O)Oc1c2c(c(C)c3nsnc13)OCCO2,1.61
Cc1c2c(cc3nsnc13)OC(CC(C)C)C(CC(C)C)O2,1.55
CCOc1c2c(c(C)c3nsnc13)OCC(C(C)CC)O2,1.48
CCCN(CCC)c1c2c(cc3nsnc13)OCCO2,1.44
CCc1c2c(c(N(C)CC(C)C)c3nsnc13)OCCO2,1.31
COc1c2c(c(C)c3nsnc13)OCC(C)O2,1.49
CCC1Oc2cc3nsnc3c(N(C)C(C)CC)c2OC1C,1.44
CCOCCOc1c2c(c(CC)c3nsnc13)OCCO2,1.58
CCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.62
CCCC1Oc2cc3nsnc3c(C)c2OC1CC(C)C,1.56
CCCOc1c2c(c(OC(C)=O)c3nsnc13)OCCO2,1.66
CC/[N+](=C(/C)[O-])c1c2c(c(OC)c3nsnc13)OCCO2,1.68
CCOCCC1COc2cc3nsnc3c(C)c2O1,1.42
CCCCc1c2c(cc3nsnc13)OC(CCCC)C(C)O2,1.55
CCC1COc2c(c(CCN(C)C)c3nsnc3c2C)O1,1.46
CCCc1c2c(c(N(C)C(C)C)c3nsnc13)OC(C)CO2,1.32
CCN(CC(C)C)c1c2c(cc3nsnc13)OCCO2,1.58
CCC(C)c1c2c(c(N(C)CC)c3nsnc13)OCC(C)O2,1.46
CCC1Oc2cc3nsnc3c(/[N+](C)=C(\C)[O-])c2OC1C,1.67
CCCC1Oc2cc3nsnc3c(N(C)C)c2OC1CC,1.46
CCCc1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.32
CCC1Oc2c(c(OC)c3nsnc3c2OC)OC1C,1.56
CCCOc1c2c(c(CC)c3nsnc13)OCCO2,1.49
CC(=O)Oc1c2c(cc3nsnc13)OC(C)C(C)O2,1.73
CCCC1COc2c(cc3nsnc3c2C)O1,1.4
CCOCCOc1c2c(cc3nsnc13)OC(CC)CO2,1.63
CCCCc1c2c(c(C(C)C)c3nsnc13)OCC(CC)O2,1.42
CCC1COc2c(c(N(CC)C(C)C)c3nsnc3c2C)O1,1.29
COCCOCCc1c2c(cc3nsnc13)OCCO2,1.44
COCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)OCCO2,1.67
CCC(C)N(C)c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.44
CCc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.39
CCCC1Oc2cc3nsnc3c(N(CC)CC)c2OC1C,1.42
CCOc1c2c(c(C)c3nsnc13)OCC(C(C)C)O2,1.43
CCCN(CCC)c1c2c(cc3nsnc13)OCC(CC)O2,1.55
CCCOCCc1c2c(cc3nsnc13)OCC(C)O2,1.43
CCCCc1c2c(c(OCC)c3nsnc13)OCC(C)O2,1.44
CCCCc1c2c(c(CCC)c3nsnc13)OCC(C)O2,1.33
CCCC(=O)Oc1c2c(cc3nsnc13)OC(C)CO2,1.67
CCC1Oc2c(cc3nsnc3c2/[NH+]=C(\C)[O-])OC1C,1.66
CC(C)c1c2c(c(C(C)C)c3nsnc13)OC(C(C)C)CO2,1.43
CCOCCN(C)c1c2c(c(C)c3nsnc13)OCCO2,1.45
CCCCc1c2c(c(N(C)C(C)C)c3nsnc13)OCCO2,1.31
CCCc1c2c(c(C)c3nsnc13)OCC(CC(C)C)O2,1.45
CCCCc1c2c(c(OC)c3nsnc13)OC(C)CO2,1.53
CCC(C)N(CC)CCC1COc2cc3nsnc3cc2O1,1.42
CCOc1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.42
Cc1c2c(c(N(C)C)c3nsnc13)OCC(CC(C)C)O2,1.54
CCCN(c1c2c(c(C)c3nsnc13)OC(C)CO2)C(C)C,1.33
COc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.57
CCC(C)C1COc2c(cc3nsnc3c2N(C)C(C)C)O1,1.54
CCCc1c2c(c(CC)c3nsnc13)OCCO2,1.41
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.68
CCOc1c2c(c(OCCOC)c3nsnc13)OCCO2,1.58
CCC(C)c1c2c(c(N(C)CC)c3nsnc13)OCCO2,1.36
CCCN(C)CCC1Oc2cc3nsnc3cc2OC1C,1.48
CCCc1c2c(c(C)c3nsnc13)OC(C)C(C(C)C)O2,1.29
CCCc1c2c(c(C(C)CC)c3nsnc13)OCC(C)O2,1.24
COCCC(=O)Oc1c2c(cc3nsnc13)OC(C)CO2,1.73
CCC1Oc2cc3nsnc3c(C)c2OC1C,1.52
CCc1c2c(c(CCOC)c3nsnc13)OCCO2,1.45
CCCc1c2c(c(C)c3nsnc13)OC(CC)C(CC)O2,1.33
CCC1COc2c(c(OC)c3nsnc3c2C(C)CC)O1,1.44
CCCC1COc2c(c(C)c3nsnc3c2N(CC)CC)O1,1.41
Cc1c2c(c(C)c3nsnc13)OC(C(C)C)C(C)O2,1.35
CCCOCCc1c2c(cc3nsnc13)OC(CC)CO2,1.54
CCN(CC)c1c2c(c(CC(C)C)c3nsnc13)OCCO2,1.15
CCCc1c2c(c(C(C)C)c3nsnc13)OCC(CCC)O2,1.25
CC/C([O-])=[N+](/C)c1c2c(c(C)c3nsnc13)OCCO2,1.61
CCCOc1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.44
Cc1c2c(c(N(C(C)C)C(C)C)c3nsnc13)OC(C)CO2,1.41
CCC1COc2c(cc3nsnc3c2CCN(C)C)O1,1.51
CCCN(CCC)c1c2c(cc3nsnc13)OCC(C)O2,1.45
CCOc1c2c(c(C)c3nsnc13)OC(CCOC)CO2,1.46
CCCCC1COc2cc3nsnc3c(CC)c2O1,1.27
CCc1c2c(c(CC)c3nsnc13)OC(CC(C)C)CO2,1.35
CCCN(C)c1c2c(cc3nsnc13)OC(C(C)CC)CO2,1.37
CCCCC1Oc2cc3nsnc3c(C)c2OC1CCC,1.23
CC(=O)Oc1c2c(c(C)c3nsnc13)OC(C)CO2,1.6
CCCN(C)CCc1c2c(cc3nsnc13)OC(C)CO2,1.53
CCCC1COc2c(c(OCC)c3nsnc3c2OC)O1,1.57
CCC1Oc2c(cc3nsnc3c2N(C)CC)OC1C(C)C,1.45
CCC(=O)Oc1c2c(cc3nsnc13)OC(C(C)C)CO2,1.7
CCC(C)c1c2c(c(C)c3nsnc13)OC(C)CO2,1.38
CC(C)Cc1c2c(cc3nsnc13)OC(C)C(C)O2,1.54
Cc1c2c(c(N(C)C(C)C)c3nsnc13)OCCO2,1.47
COCCC1COc2cc3nsnc3c(OC)c2O1,1.55
CCCCc1c2c(c(CC)c3nsnc13)OCC(CC)O2,1.31
CCCC1COc2cc3nsnc3c(CCN(C)C)c2O1,1.42
CCCN(C)c1c2c(c(OCC)c3nsnc13)OCCO2,1.45
CC(=O)Oc1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.57
CC1COc2c(cc3nsnc3c2CCN(C)C)O1,1.5
CCCC1COc2c(c(C)c3nsnc3c2OC)O1,1.52
CCC(C)C1COc2c(c(C(C)C)c3nsnc3c2C)O1,1.25
CCN(CC)c1c2c(c(OC)c3nsnc13)OCC(C)O2,1.51
CCCOc1c2c(c(OC)c3nsnc13)OCC(CC)O2,1.54
CC(C)CC1COc2c(cc3nsnc3c2N(C)C)O1,1.42
CCN(C)CCC1COc2c(cc3nsnc3c2OC)O1,1.6
CCC1COc2cc3nsnc3c(N(CC)C(C)C)c2O1,1.35
CCC1COc2c(c(OC)c3nsnc3c2CCOC)O1,1.56
CCC1COc2c(cc3nsnc3c2OCCN(C)C)O1,1.57
CCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCC(C)O2,1.69
CCC(C)C1COc2c(cc3nsnc3c2/[NH+]=C(\C)[O-])O1,1.74
CCN(C)CCc1c2c(c(OC)c3nsnc13)OCCO2,1.46
CCC1COc2c(cc3nsnc3c2OCCOC)O1,1.58
CCc1c2c(cc3nsnc13)OC(CC(C)C)C(CC)O2,1.56
CCC(C)c1c2c(c(C)c3nsnc13)OCC(C(C)C)O2,1.46
CCCCC1COc2c(cc3nsnc3c2CCC)O1,1.46
CC(C)CN(c1c2c(cc3nsnc13)OCC(C)O2)C(C)C,1.44
CCC(C)C1Oc2cc3nsnc3cc2OC1C(C)CC,1.39
CCc1c2c(c(OC(C)=O)c3nsnc13)OC(CC)CO2,1.59
CCCCC1COc2c(cc3nsnc3c2OCCC)O1,1.52
CCCC1COc2cc3nsnc3c(N(C)CC(C)C)c2O1,1.37
CCC1COc2c(c(C)c3nsnc3c2OCC(C)C)O1,1.41
CCOCCc1c2c(c(C)c3nsnc13)OCC(CC)O2,1.39
CCCC(=O)Oc1c2c(c(C)c3nsnc13)OC(C)CO2,1.6
CC(C)COCCc1c2c(cc3nsnc13)OC(C)CO2,1.48
COc1c2c(cc3nsnc13)OC(C)CO2,1.56
COc1c2c(c(N(C)C)c3nsnc13)OC(C(C)C)CO2,1.5
CCC1Oc2cc3nsnc3cc2OC1C(C)C,1.53
COCCN(c1c2c(cc3nsnc13)OCCO2)C(C)C,1.47
CCC1COc2cc3nsnc3c(CC(C)C)c2O1,1.49
CCc1c2c(c(/[N+](C)=C(\C)[O-])c3nsnc13)OCC(C)O2,1.6
CCN(C)c1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.39
CCC1Oc2c(c(C)c3nsnc3c2C(C)C)OC1C,1.36
CCCc1c2c(c(C)c3nsnc13)OC(C)CO2,1.44
CCCOc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.49
CCCCC1Oc2cc3nsnc3c(CC(C)C)c2OC1C,1.65
CCCN(C)c1c2c(cc3nsnc13)OCC(C(C)CC)O2,1.57
CCCN(CC)c1c2c(c(C)c3nsnc13)OC(CC)CO2,1.39
CCCC1COc2c(c(OC)c3nsnc3c2CC)O1,1.48
CCOc1c2c(c(N(C)C(C)C)c3nsnc13)OCCO2,1.48
Cc1c2c(c(OCCOC(C)C)c3nsnc13)OCCO2,1.46
C/C([O-])=[NH+]\c1c2c(c(CC(C)C)c3nsnc13)OCCO2,1.61
CCC(C)c1c2c(cc3nsnc13)OC(CC)C(CC)O2,1.29
Cc1c2c(c(CCOC(C)C)c3nsnc13)OCCO2,1.36
CCCC1COc2c(c(CC)c3nsnc3c2CC(C)C)O1,1.47
CCCC1COc2cc3nsnc3c(CCOC)c2O1,1.48
CCC1COc2cc3nsnc3c(/[N+](CC)=C(\C)[O-])c2O1,1.61
CCC(C)c1c2c(c(C(C)C)c3nsnc13)OCCO2,1.38
CC(=O)Oc1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.79
CCOCCOc1c2c(cc3nsnc13)OCC(CC)O2,1.5
CCCC1Oc2c(cc3nsnc3c2N(C)C(C)C)OC1C,1.36
CCC(C)C1COc2c(c(CC(C)C)c3nsnc3c2C)O1,1.34
CCCc1c2c(c(CC)c3nsnc13)OCC(C)O2,1.34
CCCOc1c2c(c(C)c3nsnc13)OCCO2,1.48
CCOc1c2c(cc3nsnc13)OC(C)C(CC(C)C)O2,1.48
COc1c2c(c(C)c3nsnc13)OC(CC(C)C)CO2,1.49
CCCCC1Oc2cc3nsnc3c(OC)c2OC1CC,1.44
C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.67
COCCc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.55
CC(C)C1COc2cc3nsnc3c(N(C)C(C)C)c2O1,1.3
CCOc1c2c(c(OC(=O)CC)c3nsnc13)OCCO2,1.68
CCN(CC)c1c2c(c(C)c3nsnc13)OC(C)CO2,1.4
CCC(C)C1COc2cc3nsnc3c(OC)c2O1,1.57
CCOc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.57
CCCCc1c2c(c(OC)c3nsnc13)OC(CC)CO2,1.44
CCCc1c2c(cc3nsnc13)OC(CC(C)C)C(C)O2,1.5
CCCC1COc2c(c(C)c3nsnc3c2N(C)C(C)C)O1,1.26
Cc1c2c(c(/[N+](C)=C(/[O-])C(C)C)c3nsnc13)OCCO2,1.38
CC(C)CC1COc2c(cc3nsnc3c2C(C)C)O1,1.38
CCc1c2c(c(CCN(C)CC)c3nsnc13)OCCO2,1.42
CCN(CCc1c2c(cc3nsnc13)OCC(C)O2)C(C)C,1.63
CC(C)CN(C)c1c2c(cc3nsnc13)OC(C)CO2,1.56
CCOc1c2c(cc3nsnc13)OC(C)C(CC)O2,1.64
CCC(C)N(c1c2c(c(C)c3nsnc13)OCCO2)C(C)C,1.42
CCCOCCc1c2c(cc3nsnc13)OCC(CC)O2,1.46
COCCc1c2c(c(C)c3nsnc13)OC(C)CO2,1.58
COCCc1c2c(c(C)c3nsnc13)OCC(C)O2,1.45
CCC1COc2c(c(/[NH+]=C(\C)[O-])c3nsnc3c2C)O1,1.64
CCC(C)N(CC)c1c2c(c(C)c3nsnc13)OCCO2,1.34
CC(=O)Oc1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.58
CCc1c2c(c(C)c3nsnc13)OCC(CC(C)C)O2,1.34
CCc1c2c(c(OC)c3nsnc13)OC(CC(C)C)CO2,1.42
CCCN(c1c2c(cc3nsnc13)OCC(C)O2)C(C)CC,1.41
CCCCC1COc2c(c(OC)c3nsnc3c2C)O1,1.49
CCCCC1COc2cc3nsnc3c(OC(C)C)c2O1,1.55
CCCc1c2c(c(C(C)C)c3nsnc13)OC(CCC)CO2,1.4
CCOc1c2c(c(/[NH+]=C(/[O-])CC)c3nsnc13)OCCO2,1.68
CCCCC1COc2c(cc3nsnc3c2OC(C)C)O1,1.6
CCN(C)CCc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.41
CCC1COc2c(c(CC(C)C)c3nsnc3c2C)O1,1.46
CCC1COc2c(c(CCN(C)CC)c3nsnc3c2C)O1,1.47
CC(C)Cc1c2c(c(N(C)C)c3nsnc13)OCC(C)O2,1.45
CCCN(C)c1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.37
CCC1Oc2c(c(C)c3nsnc3c2CC(C)C)OC1C,1.28
CCCC1Oc2c(c(C)c3nsnc3c2CC)OC1C,1.41
CCC1COc2c(cc3nsnc3c2N(CC)CC(C)C)O1,1.69
CCOc1c2c(c(N(C)CC)c3nsnc13)OC(C)CO2,1.54
CCC(C)c1c2c(c(OC(C)C)c3nsnc13)OCCO2,1.31
CCc1c2c(cc3nsnc13)OC(CC(C)C)C(C(C)C)O2,1.48
CCN(C)CCOc1c2c(cc3nsnc13)OCCO2,1.56
CCCCC1Oc2cc3nsnc3c(CC)c2OC1CCC,1.22
COCCC1COc2c(cc3nsnc3c2C)O1,1.42
CC1COc2c(cc3nsnc3c2N(C(C)C)C(C)C)O1,1.42
CCCCC1Oc2cc3nsnc3c(CCC)c2OC1CC,1.32
CC(C)C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C)CO2,1.78
Cc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.5
CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OC(C)CO2,1.6
CCCc1c2c(c(C(C)CC)c3nsnc13)OC(C)CO2,1.49
CC(C)Cc1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.48
CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)OC(CC)CO2,1.62
CCCc1c2c(cc3nsnc13)OC(C(C)C)C(C(C)C)O2,1.44
CCC(C)Oc1c2c(c(C)c3nsnc13)OCC(CC)O2,1.35
CCC(C)N(C)c1c2c(c(C)c3nsnc13)OCC(C)O2,1.39
CCC(C)N(C)c1c2c(c(C)c3nsnc13)OC(C)CO2,1.25
CCCCOc1c2c(c(CC)c3nsnc13)OCCO2,1.4
CCCCc1c2c(c(C)c3nsnc13)OC(CCC)C(C)O2,1.43
CC(C)Cc1c2c(cc3nsnc13)OC(C(C)C)CO2,1.36
CCCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)OCCO2,1.64
CCN(C)CCc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.46
CCN(C)CCc1c2c(c(C)c3nsnc13)OCCO2,1.47
CCC(C)C1Oc2c(cc3nsnc3c2C(C)C)OC1CC,1.48
CCC(C)Oc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.5
CCCC1COc2c(cc3nsnc3c2OCC)O1,1.42
CCCCOc1c2c(cc3nsnc13)OCC(C)O2,1.64
CCC(C)C1COc2c(c(OC)c3nsnc3c2C)O1,1.61
CCCCc1c2c(c(CC)c3nsnc13)OC(CC)CO2,1.4
CCC(C)N(C)c1c2c(c(OC)c3nsnc13)OCCO2,1.38
CC(C)OCCc1c2c(cc3nsnc13)OCC(C)O2,1.49
CCOc1c2c(c(OC(C)C)c3nsnc13)OC(C)CO2,1.48
CCCCc1c2c(c(CCC)c3nsnc13)OC(C)CO2,1.28
COCCC1COc2cc3nsnc3c(N(C)C)c2O1,1.47
C/C([O-])=[N+](\c1c2c(cc3nsnc13)OC(C)CO2)C(C)C,1.65
Cc1c2c(cc3nsnc13)OC(C)C(C)O2,1.57
CCc1c2c(cc3nsnc13)OCC(C)O2,1.48
CCOc1c2c(cc3nsnc13)OCC(CCOC)O2,1.58
CC/C([O-])=[N+](/C)c1c2c(c(C)c3nsnc13)OCC(C)O2,1.6
CCCCOc1c2c(cc3nsnc13)OC(CCC)CO2,1.39
